id,subject_id,code,name,emoji,level,units,desc,prereqs,antireqs
3680,113,543,Enzymology,,5,3.00,"The structure, mechanisms and biological interactions of enzymes. Binding, catalysis, rates and regulation will be discussed with regard to chemical principles of kinetics and reaction. The principles of enzyme action will be considered in the context of the biological role that enzymes play.",Biochemistry 341 or 393.,Biochemistry 341 or 393.
3681,113,547,Signal Transduction and Regulation of Metabolism,,5,3.00,"Principles of signal transduction with examples from prokaryotes and eukaryotes. Discussion of protein covalent modifications, inositol lipid signaling, structure and function of protein kinases and protein phosphatases and their role in regulating various aspects of cell function. Emphasis on metabolic pathways, cell cycle control, checkpoints, DNA damage response and epigenetics.",Biochemistry 393.,Biochemistry 393.
3682,113,551,Structural Biology,,5,3.00,"Applications of modern methods to structural studies of proteins and nucleic acids by NMR and X-ray crystallography with a comparison of the structural information derived from the two methods. Crystallization of macromolecules. Experimental and theoretical foundations of X-ray and NMR structure determination, and ligand binding. Non-invasive NMR studies of metabolism, and magnetic resonance imaging.",Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.,Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.
3683,113,553,Molecular Biophysics,,5,3.00,"A comprehensive survey of modern biophysics covering the flow and processing of matter, energy and information in living systems. Equilibrium and non-equilibrium thermodynamics in biology. Molecular motors and facilitated proton transport. An integrative approach connecting atomistic theories to cellular processes.",Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.,Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.
3684,113,555,Biomembranes,,5,3.00,"The material examines the structure and function of biological membranes with a strong emphasis on the role of membrane proteins. Topics may include: the physical properties of lipid bilayers, isolation and purification of membrane proteins, preparation of membrane mimetic systems, ion and solute movement across membranes (transport and ion channels), membrane protein folding, assembly and structure, and protein secretion and translocation systems.",Biochemistry 431 and 471.,Biochemistry 431 and 471.
3685,113,561,Applied Biochemistry and Biotechnology,,5,3.00,"An introduction to the language, materials, methods, concepts and commercial applications of biotechnology with emphasis on methodology, proteins as products, and the impact of genome sequencing on biotechnology. Topics will also include microbial, animal, and bioremediation biotechnology, expanding the genetic code, synthetic biology, antibiotic resistance, cancer immunotherapy, stem cells, and gene therapy.",Biochemistry 341 or 393; and Biology 331.,Biochemistry 341 or 393; and Biology 331.
3686,113,575,Lipids,,5,3.00,"Structure and function of lipids including phospholipids, sphingolipids, and steroids. Topics include properties of lipids and bilayers, lipid-lipid and lipid-protein interactions, technological applications, biosynthesis and regulation, lipids as second messengers, intracellular trafficking, and lipids in physiology and disease. Literature review and student seminars are significant components of this course.",6 units of courses labelled Biochemistry.,6 units of courses labelled Biochemistry.
3687,113,577,Biomolecular Simulation,,5,3.00,"Introduction to simulation and computer modelling methods commonly used in biochemistry and biophysics, with a focus on physical models to understand the behaviour of biomolecules. Topics include simulation methods, dynamics of proteins, DNA, and lipids, calculation of binding constants, protein-drug interactions, properties of ion channels as well as a number of recent literature topics.",Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.,Biochemistry 341 or 393; and Biochemistry 471 or Chemistry 371.
3688,113,641,Selected Topics in Biochemistry,,6,3.00,Selected topics in Biochemistry such as those which appear annually in the serial publication Annual Review of Biochemistry.,,
3689,113,731,Current Topics in Biochemistry,,7,3.00,"A discussion of contemporary experimental and theoretical biochemical methods used for the study of drugs and diagnostics at a biomolecular level. Structural analysis, drug design and computational methods will be introduced, as well as modern 'omics' research approaches and current protein drug targets of the pharmaceutical industry.",,
3690,114,202,"The Science of Food, Cooking and Eating",,2,3.00,"Introduction to a scientific understanding of food and cooking using principles from a range of biological sciences, including biochemistry, molecular biology, microbiology, immunology, physiology and ecology. Topics include: building blocks of food, molecular-level understanding of recipes, biochemical reactions of cooking, microbiology of food production, physiology of sensory apparatus, food-related diseases, and industrialized food production.",,
3691,114,205,The Organization and Diversity of Life,,2,3.00,A study of biological concepts and mechanisms illustrated by current examples of medical and environmental problems.,,
3692,114,241,Energy Flow in Biological Systems,,2,3.00,"An introduction to the energetics of life from molecules through ecosystems. Topics include: energy in biological systems; how different organisms obtain, store and use energy; energy budgets of organisms; and energy flow through cells and ecosystems.",Biology 30 and Chemistry 30.,Biology 30 and Chemistry 30.
3693,114,243,"DNA, Inheritance and Evolution",,2,3.00,"An introduction to central concepts in evolution and DNA as a vehicle for inheritance of genetic information. Topics include: the nature of genetic information and inheritance including transcription, translation and replication; natural selection and speciation; origin and history of biodiversity.",Biology 241.,Biology 241.
